Source,T1,Destination,T2,Seq,Latency
10.129.129.2,1697911047,10.143.3.2,1697911047,794,51793410
10.136.5.2,1697911048,10.143.3.2,1697911048,875,62678588
10.129.129.2,1697911048,10.143.3.2,1697911048,795,51792643
10.136.5.2,1697911049,10.143.3.2,1697911049,876,62694470
10.129.129.2,1697911049,10.143.3.2,1697911049,796,51790932
10.136.5.2,1697911050,10.143.3.2,1697911050,877,62661631
10.129.129.2,1697911050,10.143.3.2,1697911050,797,51793562
10.136.5.2,1697911051,10.143.3.2,1697911051,878,62689331
10.129.129.2,1697911051,10.143.3.2,1697911051,798,51792687
10.136.5.2,1697911052,10.143.3.2,1697911052,879,62710424
10.129.129.2,1697911052,10.143.3.2,1697911052,799,51808559
10.136.5.2,1697911053,10.143.3.2,1697911053,880,62705068
10.129.129.2,1697911053,10.143.3.2,1697911053,800,51808338
10.136.5.2,1697911054,10.143.3.2,1697911054,881,62685962
10.129.129.2,1697911054,10.143.3.2,1697911054,801,51808953
10.136.5.2,1697911055,10.143.3.2,1697911055,882,62726132
10.129.129.2,1697911055,10.143.3.2,1697911055,802,51820606
10.136.5.2,1697911056,10.143.3.2,1697911056,883,62709931
10.129.129.2,1697911056,10.143.3.2,1697911056,803,51802391
10.136.5.2,1697911057,10.143.3.2,1697911057,884,62719587
10.129.129.2,1697911057,10.143.3.2,1697911057,804,51803655
10.136.5.2,1697911058,10.143.3.2,1697911058,885,62689227
10.129.129.2,1697911058,10.143.3.2,1697911058,805,51796602
10.136.5.2,1697911059,10.143.3.2,1697911059,886,62701791
10.129.129.2,1697911059,10.143.3.2,1697911059,806,51801345
10.136.5.2,1697911060,10.143.3.2,1697911060,887,62679504
10.129.129.2,1697911060,10.143.3.2,1697911060,807,51796094
10.136.5.2,1697911061,10.143.3.2,1697911061,888,62691139
10.129.129.2,1697911061,10.143.3.2,1697911061,808,51793842
10.136.5.2,1697911062,10.143.3.2,1697911062,889,62720704
10.129.129.2,1697911062,10.143.3.2,1697911062,809,51806998
10.136.5.2,1697911063,10.143.3.2,1697911063,890,62700766
10.129.129.2,1697911063,10.143.3.2,1697911063,810,51833557
10.136.5.2,1697911064,10.143.3.2,1697911064,891,62696956
10.129.129.2,1697911064,10.143.3.2,1697911064,811,51800407
10.136.5.2,1697911065,10.143.3.2,1697911065,892,62666653
10.129.129.2,1697911065,10.143.3.2,1697911065,812,51797508
10.136.5.2,1697911066,10.143.3.2,1697911066,893,62675613
10.129.129.2,1697911066,10.143.3.2,1697911066,813,51794650
10.136.5.2,1697911067,10.143.3.2,1697911067,894,62683624
10.129.129.2,1697911067,10.143.3.2,1697911067,814,51810473
10.136.5.2,1697911068,10.143.3.2,1697911068,895,62703187
10.129.129.2,1697911068,10.143.3.2,1697911068,815,51796177
10.136.5.2,1697911069,10.143.3.2,1697911069,896,62651775
10.129.129.2,1697911069,10.143.3.2,1697911069,816,51797743
10.136.5.2,1697911070,10.143.3.2,1697911070,897,62681315
10.129.129.2,1697911070,10.143.3.2,1697911070,817,51793725
10.136.5.2,1697911071,10.143.3.2,1697911071,898,62654376
10.129.129.2,1697911071,10.143.3.2,1697911071,818,51794792
10.136.5.2,1697911072,10.143.3.2,1697911072,899,62711751
10.129.129.2,1697911072,10.143.3.2,1697911072,819,51790547
10.136.5.2,1697911073,10.143.3.2,1697911073,900,62656256
10.129.129.2,1697911073,10.143.3.2,1697911073,820,51795576
10.136.5.2,1697911074,10.143.3.2,1697911074,901,62698488
10.129.129.2,1697911074,10.143.3.2,1697911074,821,51800587
10.136.5.2,1697911075,10.143.3.2,1697911075,902,62646879
10.129.129.2,1697911075,10.143.3.2,1697911075,822,51795921
10.136.5.2,1697911076,10.143.3.2,1697911076,903,62640041
10.129.129.2,1697911076,10.143.3.2,1697911076,823,51809339
10.136.5.2,1697911077,10.143.3.2,1697911077,904,62655004
10.129.129.2,1697911077,10.143.3.2,1697911077,824,51797297
10.136.5.2,1697911078,10.143.3.2,1697911078,905,62675688
10.129.129.2,1697911078,10.143.3.2,1697911078,825,51810870
10.136.5.2,1697911079,10.143.3.2,1697911079,906,62666288
10.129.129.2,1697911079,10.143.3.2,1697911079,826,51814707
10.136.5.2,1697911080,10.143.3.2,1697911080,907,62637001
10.129.129.2,1697911080,10.143.3.2,1697911080,827,51796627
10.136.5.2,1697911081,10.143.3.2,1697911081,908,62683720
10.129.129.2,1697911081,10.143.3.2,1697911081,828,51795053
10.136.5.2,1697911082,10.143.3.2,1697911082,909,62722004
10.129.129.2,1697911082,10.143.3.2,1697911082,829,51798246
10.136.5.2,1697911083,10.143.3.2,1697911083,910,62646381
10.129.129.2,1697911083,10.143.3.2,1697911083,830,51801938
10.136.5.2,1697911084,10.143.3.2,1697911084,911,62678146
10.129.129.2,1697911084,10.143.3.2,1697911084,831,51801053
10.136.5.2,1697911085,10.143.3.2,1697911085,912,62655085
10.129.129.2,1697911085,10.143.3.2,1697911085,832,51808141
10.136.5.2,1697911086,10.143.3.2,1697911086,913,62669472
10.129.129.2,1697911086,10.143.3.2,1697911086,833,51809833
10.136.5.2,1697911087,10.143.3.2,1697911087,914,62710487
10.129.129.2,1697911087,10.143.3.2,1697911087,834,51806828
10.136.5.2,1697911088,10.143.3.2,1697911088,915,62671730
10.129.129.2,1697911088,10.143.3.2,1697911088,835,51794072
10.136.5.2,1697911089,10.143.3.2,1697911089,916,62688468
10.129.129.2,1697911089,10.143.3.2,1697911089,836,51799431
10.136.5.2,1697911090,10.143.3.2,1697911090,917,62699510
10.129.129.2,1697911090,10.143.3.2,1697911090,837,51794473
10.136.5.2,1697911091,10.143.3.2,1697911091,918,62675795
10.129.129.2,1697911091,10.143.3.2,1697911091,838,51798228
10.136.5.2,1697911092,10.143.3.2,1697911092,919,62646054
10.129.129.2,1697911092,10.143.3.2,1697911092,839,51796364
10.136.5.2,1697911093,10.143.3.2,1697911093,920,62631857
10.129.129.2,1697911093,10.143.3.2,1697911093,840,51791571
10.136.5.2,1697911094,10.143.3.2,1697911094,921,62632452
10.129.129.2,1697911094,10.143.3.2,1697911094,841,51799804
10.136.5.2,1697911095,10.143.3.2,1697911095,922,62695600
10.129.129.2,1697911095,10.143.3.2,1697911095,842,51792077
10.136.5.2,1697911096,10.143.3.2,1697911096,923,62674696
10.129.129.2,1697911096,10.143.3.2,1697911096,843,51792221
10.136.5.2,1697911097,10.143.3.2,1697911097,924,62636446
10.129.129.2,1697911097,10.143.3.2,1697911097,844,51805326
10.136.5.2,1697911098,10.143.3.2,1697911098,925,62658820
10.129.129.2,1697911098,10.143.3.2,1697911098,845,51797072
10.136.5.2,1697911099,10.143.3.2,1697911099,926,62676635
10.129.129.2,1697911099,10.143.3.2,1697911099,846,51808883
10.136.5.2,1697911100,10.143.3.2,1697911100,927,62642875
10.129.129.2,1697911100,10.143.3.2,1697911100,847,51796723
10.136.5.2,1697911101,10.143.3.2,1697911101,928,62638214
10.129.129.2,1697911101,10.143.3.2,1697911101,848,51801359
10.136.5.2,1697911102,10.143.3.2,1697911102,929,62709519
10.129.129.2,1697911102,10.143.3.2,1697911102,849,51802402
10.136.5.2,1697911103,10.143.3.2,1697911103,930,62656309
10.129.129.2,1697911103,10.143.3.2,1697911103,850,51810832
10.136.5.2,1697911104,10.143.3.2,1697911104,931,62667166
10.129.129.2,1697911104,10.143.3.2,1697911104,851,51797337
10.136.5.2,1697911105,10.143.3.2,1697911105,932,62673337
10.129.129.2,1697911105,10.143.3.2,1697911105,852,51794515
10.136.5.2,1697911106,10.143.3.2,1697911106,933,62651971
10.129.129.2,1697911106,10.143.3.2,1697911106,853,51797351
10.136.5.2,1697911107,10.143.3.2,1697911107,934,62675532
10.129.129.2,1697911107,10.143.3.2,1697911107,854,51820913
10.136.5.2,1697911108,10.143.3.2,1697911108,935,62686202
10.129.129.2,1697911108,10.143.3.2,1697911108,855,51795518
10.136.5.2,1697911109,10.143.3.2,1697911109,936,62657253
10.129.129.2,1697911109,10.143.3.2,1697911109,856,51807298
10.136.5.2,1697911110,10.143.3.2,1697911110,937,62662663
10.129.129.2,1697911110,10.143.3.2,1697911110,857,51794133
10.136.5.2,1697911111,10.143.3.2,1697911111,938,62657679
10.129.129.2,1697911111,10.143.3.2,1697911111,858,51793856
10.136.5.2,1697911112,10.143.3.2,1697911112,939,62664976
10.129.129.2,1697911112,10.143.3.2,1697911112,859,51792492
10.136.5.2,1697911113,10.143.3.2,1697911113,940,62654472
10.129.129.2,1697911113,10.143.3.2,1697911113,860,51792952
10.136.5.2,1697911114,10.143.3.2,1697911114,941,62654742
10.129.129.2,1697911114,10.143.3.2,1697911114,861,51809243
10.136.5.2,1697911115,10.143.3.2,1697911115,942,62700534
10.129.129.2,1697911115,10.143.3.2,1697911115,862,51793060
10.136.5.2,1697911116,10.143.3.2,1697911116,943,62628703
10.129.129.2,1697911116,10.143.3.2,1697911116,863,51785814
10.136.5.2,1697911117,10.143.3.2,1697911117,944,62615871
10.129.129.2,1697911117,10.143.3.2,1697911117,864,51780136
10.136.5.2,1697911118,10.143.3.2,1697911118,945,62666459
10.129.129.2,1697911118,10.143.3.2,1697911118,865,51782361
10.136.5.2,1697911119,10.143.3.2,1697911119,946,62668629
10.129.129.2,1697911119,10.143.3.2,1697911119,866,51785293
10.136.5.2,1697911120,10.143.3.2,1697911120,947,62685975
10.129.129.2,1697911120,10.143.3.2,1697911120,867,51786456
10.136.5.2,1697911121,10.143.3.2,1697911121,948,62649694
10.129.129.2,1697911121,10.143.3.2,1697911121,868,51787769
10.136.5.2,1697911122,10.143.3.2,1697911122,949,62650804
10.129.129.2,1697911122,10.143.3.2,1697911122,869,51821824
10.136.5.2,1697911123,10.143.3.2,1697911123,950,62662051
10.129.129.2,1697911123,10.143.3.2,1697911123,870,51793518
10.136.5.2,1697911124,10.143.3.2,1697911124,951,62699317
10.129.129.2,1697911124,10.143.3.2,1697911124,871,51792355
10.136.5.2,1697911125,10.143.3.2,1697911125,952,62640048
10.129.129.2,1697911125,10.143.3.2,1697911125,872,51790751
10.136.5.2,1697911126,10.143.3.2,1697911126,953,62666812
10.129.129.2,1697911126,10.143.3.2,1697911126,873,51790496
10.136.5.2,1697911127,10.143.3.2,1697911127,954,62699157
10.129.129.2,1697911127,10.143.3.2,1697911127,874,51790653
10.136.5.2,1697911128,10.143.3.2,1697911128,955,62656507
10.129.129.2,1697911128,10.143.3.2,1697911128,875,51801638
10.136.5.2,1697911129,10.143.3.2,1697911129,956,62642562
10.129.129.2,1697911129,10.143.3.2,1697911129,876,51791688
10.136.5.2,1697911130,10.143.3.2,1697911130,957,62712169
10.129.129.2,1697911130,10.143.3.2,1697911130,877,51793751
10.136.5.2,1697911131,10.143.3.2,1697911131,958,62666623
10.129.129.2,1697911131,10.143.3.2,1697911131,878,51804324
10.136.5.2,1697911132,10.143.3.2,1697911132,959,62676197
10.129.129.2,1697911132,10.143.3.2,1697911132,879,51792181
10.136.5.2,1697911133,10.143.3.2,1697911133,960,62667849
10.129.129.2,1697911133,10.143.3.2,1697911133,880,51791723
10.136.5.2,1697911134,10.143.3.2,1697911134,961,62641202
10.129.129.2,1697911134,10.143.3.2,1697911134,881,51792420
10.136.5.2,1697911135,10.143.3.2,1697911135,962,62648171
10.129.129.2,1697911135,10.143.3.2,1697911135,882,51794222
10.136.5.2,1697911136,10.143.3.2,1697911136,963,62651709
10.129.129.2,1697911136,10.143.3.2,1697911136,883,51792666
10.136.5.2,1697911137,10.143.3.2,1697911137,964,62716663
10.129.129.2,1697911137,10.143.3.2,1697911137,884,51795345
10.136.5.2,1697911138,10.143.3.2,1697911138,965,62651508
10.129.129.2,1697911138,10.143.3.2,1697911138,885,51792417
10.136.5.2,1697911139,10.143.3.2,1697911139,966,62652793
10.129.129.2,1697911139,10.143.3.2,1697911139,886,51808189
10.136.5.2,1697911140,10.143.3.2,1697911140,967,62695048
10.129.129.2,1697911140,10.143.3.2,1697911140,887,51806034
10.136.5.2,1697911141,10.143.3.2,1697911141,968,62642292
10.129.129.2,1697911141,10.143.3.2,1697911141,888,51793301
10.136.5.2,1697911142,10.143.3.2,1697911142,969,62643967
10.129.129.2,1697911142,10.143.3.2,1697911142,889,51791549
10.136.5.2,1697911143,10.143.3.2,1697911143,970,62662621
10.129.129.2,1697911143,10.143.3.2,1697911143,890,51789369
10.136.5.2,1697911144,10.143.3.2,1697911144,971,62691583
10.129.129.2,1697911144,10.143.3.2,1697911144,891,51793597
10.136.5.2,1697911145,10.143.3.2,1697911145,972,62711161
10.129.129.2,1697911145,10.143.3.2,1697911145,892,51796275
10.136.5.2,1697911146,10.143.3.2,1697911146,973,62691984
10.129.129.2,1697911146,10.143.3.2,1697911146,893,51793517
10.136.5.2,1697911147,10.143.3.2,1697911147,974,62663321
10.129.129.2,1697911147,10.143.3.2,1697911147,894,51791431
10.136.5.2,1697911148,10.143.3.2,1697911148,975,62627409
10.129.129.2,1697911148,10.143.3.2,1697911148,895,51794378
10.136.5.2,1697911149,10.143.3.2,1697911149,976,62685452
10.129.129.2,1697911149,10.143.3.2,1697911149,896,51808482
10.136.5.2,1697911150,10.143.3.2,1697911150,977,62733439
10.129.129.2,1697911150,10.143.3.2,1697911150,897,51796253
10.136.5.2,1697911151,10.143.3.2,1697911151,978,62687858
10.129.129.2,1697911151,10.143.3.2,1697911151,898,51790473
10.136.5.2,1697911152,10.143.3.2,1697911152,979,62689481
10.129.129.2,1697911152,10.143.3.2,1697911152,899,51809456
10.136.5.2,1697911153,10.143.3.2,1697911153,980,62661456
10.129.129.2,1697911153,10.143.3.2,1697911153,900,51790781
10.136.5.2,1697911154,10.143.3.2,1697911154,981,62706893
10.129.129.2,1697911154,10.143.3.2,1697911154,901,51793888
10.136.5.2,1697911155,10.143.3.2,1697911155,982,62679290
10.129.129.2,1697911155,10.143.3.2,1697911155,902,51792009
10.136.5.2,1697911156,10.143.3.2,1697911156,983,62663972
10.129.129.2,1697911156,10.143.3.2,1697911156,903,51792264
10.136.5.2,1697911157,10.143.3.2,1697911157,984,62662628
10.129.129.2,1697911157,10.143.3.2,1697911157,904,51793079
10.136.5.2,1697911158,10.143.3.2,1697911158,985,62634183
10.129.129.2,1697911158,10.143.3.2,1697911158,905,51800575
10.136.5.2,1697911159,10.143.3.2,1697911159,986,62652710
10.129.129.2,1697911159,10.143.3.2,1697911159,906,51794077
10.136.5.2,1697911160,10.143.3.2,1697911160,987,62706996
10.129.129.2,1697911160,10.143.3.2,1697911160,907,51809399
10.136.5.2,1697911161,10.143.3.2,1697911161,988,62668787
10.129.129.2,1697911161,10.143.3.2,1697911161,908,51844584
10.136.5.2,1697911162,10.143.3.2,1697911162,989,62689282
10.129.129.2,1697911162,10.143.3.2,1697911162,909,51792798
10.136.5.2,1697911163,10.143.3.2,1697911163,990,62702092
10.129.129.2,1697911163,10.143.3.2,1697911163,910,51789999
10.136.5.2,1697911164,10.143.3.2,1697911164,991,62677656
10.129.129.2,1697911164,10.143.3.2,1697911164,911,51795567
10.136.5.2,1697911165,10.143.3.2,1697911165,992,62675622
10.129.129.2,1697911165,10.143.3.2,1697911165,912,51793141
10.136.5.2,1697911166,10.143.3.2,1697911166,993,62688317
10.129.129.2,1697911166,10.143.3.2,1697911166,913,51825236
10.136.5.2,1697911167,10.143.3.2,1697911167,994,62691935
10.129.129.2,1697911167,10.143.3.2,1697911167,914,51791583
10.136.5.2,1697911168,10.143.3.2,1697911168,995,62674912
10.129.129.2,1697911168,10.143.3.2,1697911168,915,51806688
10.136.5.2,1697911169,10.143.3.2,1697911169,996,62649531
10.129.129.2,1697911169,10.143.3.2,1697911169,916,51793546
10.136.5.2,1697911170,10.143.3.2,1697911170,997,62676581
10.129.129.2,1697911170,10.143.3.2,1697911170,917,51792951
10.136.5.2,1697911171,10.143.3.2,1697911171,998,62666233
10.129.129.2,1697911171,10.143.3.2,1697911171,918,51793577
10.136.5.2,1697911172,10.143.3.2,1697911172,999,62653376
10.129.129.2,1697911172,10.143.3.2,1697911172,919,51811009
10.136.5.2,1697911173,10.143.3.2,1697911173,1000,62673906
10.129.129.2,1697911173,10.143.3.2,1697911173,920,51793979
10.136.5.2,1697911174,10.143.3.2,1697911174,1001,62668917
10.129.129.2,1697911174,10.143.3.2,1697911174,921,51817996
10.136.5.2,1697911175,10.143.3.2,1697911175,1002,62686913
10.129.129.2,1697911175,10.143.3.2,1697911175,922,51792855
10.136.5.2,1697911176,10.143.3.2,1697911176,1003,62672809
10.129.129.2,1697911176,10.143.3.2,1697911176,923,51793975
10.136.5.2,1697911177,10.143.3.2,1697911177,1004,62667629
10.129.129.2,1697911177,10.143.3.2,1697911177,924,51796134
10.136.5.2,1697911178,10.143.3.2,1697911178,1005,62657988
10.129.129.2,1697911178,10.143.3.2,1697911178,925,51776224
10.136.5.2,1697911179,10.143.3.2,1697911179,1006,62678577
10.129.129.2,1697911179,10.143.3.2,1697911179,926,51796551
10.136.5.2,1697911180,10.143.3.2,1697911180,1007,62646598
10.129.129.2,1697911180,10.143.3.2,1697911180,927,51785036
10.136.5.2,1697911181,10.143.3.2,1697911181,1008,62674792
10.129.129.2,1697911181,10.143.3.2,1697911181,928,51785100
10.136.5.2,1697911182,10.143.3.2,1697911182,1009,62690663
10.129.129.2,1697911182,10.143.3.2,1697911182,929,51789707
10.136.5.2,1697911183,10.143.3.2,1697911183,1010,62693107
10.129.129.2,1697911183,10.143.3.2,1697911183,930,51800515
10.136.5.2,1697911184,10.143.3.2,1697911184,1011,62693817
10.129.129.2,1697911184,10.143.3.2,1697911184,931,51789744
10.136.5.2,1697911185,10.143.3.2,1697911185,1012,62716795
10.129.129.2,1697911185,10.143.3.2,1697911185,932,51789700
10.136.5.2,1697911186,10.143.3.2,1697911186,1013,62663807
10.129.129.2,1697911186,10.143.3.2,1697911186,933,51793847
10.136.5.2,1697911187,10.143.3.2,1697911187,1014,62711073
10.129.129.2,1697911187,10.143.3.2,1697911187,934,51803220
10.136.5.2,1697911188,10.143.3.2,1697911188,1015,62660030
10.129.129.2,1697911188,10.143.3.2,1697911188,935,51789520
10.136.5.2,1697911189,10.143.3.2,1697911189,1016,62631184
10.129.129.2,1697911189,10.143.3.2,1697911189,936,51790135
10.136.5.2,1697911190,10.143.3.2,1697911190,1017,62667390
10.129.129.2,1697911190,10.143.3.2,1697911190,937,51792117
10.136.5.2,1697911191,10.143.3.2,1697911191,1018,62691995
10.129.129.2,1697911191,10.143.3.2,1697911191,938,51791887
10.136.5.2,1697911192,10.143.3.2,1697911192,1019,62725895
10.129.129.2,1697911192,10.143.3.2,1697911192,939,51792483
10.136.5.2,1697911193,10.143.3.2,1697911193,1020,62628846
10.129.129.2,1697911193,10.143.3.2,1697911193,940,51790463
10.136.5.2,1697911194,10.143.3.2,1697911194,1021,62693417
10.129.129.2,1697911194,10.143.3.2,1697911194,941,51791469
10.136.5.2,1697911195,10.143.3.2,1697911195,1022,62632264
10.129.129.2,1697911195,10.143.3.2,1697911195,942,51790917
10.136.5.2,1697911196,10.143.3.2,1697911196,1023,62686304
10.129.129.2,1697911196,10.143.3.2,1697911196,943,51793873
10.136.5.2,1697911197,10.143.3.2,1697911197,1024,62687550
10.129.129.2,1697911197,10.143.3.2,1697911197,944,51793300
10.136.5.2,1697911198,10.143.3.2,1697911198,1025,62655417
10.129.129.2,1697911198,10.143.3.2,1697911198,945,51792289
10.136.5.2,1697911199,10.143.3.2,1697911199,1026,62668160
10.129.129.2,1697911199,10.143.3.2,1697911199,946,51792183
10.136.5.2,1697911200,10.143.3.2,1697911200,1027,62674872
10.129.129.2,1697911200,10.143.3.2,1697911200,947,51793735
10.136.5.2,1697911201,10.143.3.2,1697911201,1028,62679228
10.129.129.2,1697911201,10.143.3.2,1697911201,948,51806906
10.136.5.2,1697911202,10.143.3.2,1697911202,1029,62667557
10.129.129.2,1697911202,10.143.3.2,1697911202,949,51790710
10.136.5.2,1697911203,10.143.3.2,1697911203,1030,62708802
10.129.129.2,1697911203,10.143.3.2,1697911203,950,51806753
10.136.5.2,1697911204,10.143.3.2,1697911204,1031,62676454
10.129.129.2,1697911204,10.143.3.2,1697911204,951,51794582
10.136.5.2,1697911205,10.143.3.2,1697911205,1032,62668032
10.129.129.2,1697911205,10.143.3.2,1697911205,952,51791210
10.136.5.2,1697911206,10.143.3.2,1697911206,1033,62696042
10.129.129.2,1697911206,10.143.3.2,1697911206,953,51793471
10.136.5.2,1697911207,10.143.3.2,1697911207,1034,62707664
10.129.129.2,1697911207,10.143.3.2,1697911207,954,51791081
10.136.5.2,1697911208,10.143.3.2,1697911208,1035,62667840
10.129.129.2,1697911208,10.143.3.2,1697911208,955,51794214
10.136.5.2,1697911209,10.143.3.2,1697911209,1036,62712395
10.129.129.2,1697911209,10.143.3.2,1697911209,956,51791339
10.136.5.2,1697911210,10.143.3.2,1697911210,1037,62676653
10.129.129.2,1697911210,10.143.3.2,1697911210,957,51791477
10.136.5.2,1697911211,10.143.3.2,1697911211,1038,62648070
10.129.129.2,1697911211,10.143.3.2,1697911211,958,51806424
